69 71 74 34 83 27 87 90 10 96 22 95 45 16 85 51 59 40 54 31 87 18 80 69 82 65 80 62 35 5 80 22 17 39 79 68 18 0 75 25 100 91 10 94 83 23 2 86 94 40 42 25 13 42 67 0 1 61 85 86 63 75 84 84
26 10 21 66 88 57 52 51 47 45 88 99 84 40 79 0 37 15 83 92 62 53 59 16 22 52 25 24 65 21 31 47 64 87 31 12 16 15 18 20 21 64 89 71 18 85 11 3 37 24 75 39 55 79 7 80 82 42 54 10 81 73 90 77
90 96 40 3 7 2 5 53 17 89 61 6 68 2 54 36 2 56 95 66 88 74 30 68 74 70 59 85 61 78 75 90 79 2 11 60 7 27 2 18 33 63 36 94 39 49 18 64 48 88 36 24 87 59 30 37 52 50 67 60 83 86 44 20
46 42 26 77 48 61 96 80 32 46 65 19 8 42 0 98 16 95 46 17 31 92 29 8 68 4 3 89 76 70 59 54 37 17 49 78 44 31 13 89 76 11 45 53 92 99 93 51 24 49 63 58 68 47 94 1 91 16 25 72 57 92 40 77
23 56 7 69 74 42 67 66 11 59 6 42 99 0 37 14 51 96 7 65 63 3 22 56 98 89 68 93 89 91 29 5 30 83 41 58 27 72 86 63 76 92 6 2 53 17 55 58 53 42 86 5 3 3 86 72 11 9 12 57 26 27 44 62
19 9 22 93 74 65 6 46 43 1 22 54 57 4 44 78 79 99 52 3 64 83 51 46 41 67 83 56 90 61 82 80 90 1 92 69 23 57 80 62 97 63 85 82 45 95 3 88 21 55 12 60 44 18 89 22 95 69 4 23 79 69 31 97
85 48 48 6 82 30 98 56 72 73 78 46 20 19 63 36 76 84 19 79 30 85 57 67 5 16 70 30 7 55 90 78 73 47 16 43 14 52 18 66 57 26 28 29 28 38 88 18 29 25 17 4 44 94 59 69 93 14 89 91 17 62 45 50
74 15 52 69 53 29 29 75 77 41 63 63 9 20 14 28 94 66 30 0 58 47 6 43 31 50 35 77 53 76 59 51 41 83 20 27 47 58 17 17 61 96 92 87 62 45 95 20 53 25 96 87 77 59 16 24 9 53 76 96 27 7 97 48
66 31 84 73 56 43 95 51 93 11 7 50 6 60 57 54 80 87 98 38 10 37 16 3 31 53 49 51 4 88 82 2 18 90 15 98 73 0 68 63 36 4 6 86 18 36 48 13 51 21 98 34 100 51 17 26 41 0 81 52 0 19 46 59
10 13 41 85 34 55 17 12 76 60 66 79 2 23 40 41 45 87 16 67 80 7 51 44 49 63 28 61 80 90 56 98 5 51 96 97 39 35 40 88 34 2 62 55 93 14 43 83 50 58 25 11 26 22 75 13 32 42 44 71 40 33 50 98
84 34 40 55 55 12 0 27 33 0 52 71 33 57 5 92 34 76 78 3 88 17 54 47 5 97 26 69 31 86 82 24 95 84 75 73 15 55 94 17 60 8 56 46 72 82 62 74 92 84 28 59 89 96 95 34 85 22 7 80 2 31 2 35
45 66 96 85 2 13 88 93 88 94 95 57 56 55 13 36 13 16 34 43 65 67 51 1 9 57 77 8 23 69 3 91 42 57 20 73 14 9 48 65 53 52 67 85 84 18 23 90 73 86 84 63 5 36 66 76 95 66 15 20 86 42 19 26
65 52 33 4 74 23 85 59 53 69 2 15 85 34 39 11 56 8 47 17 5 59 12 59 24 58 59 72 27 41 85 45 60 78 67 65 91 27 40 89 48 88 33 35 50 84 70 16 90 65 81 78 33 46 54 89 73 50 24 10 20 8 90 59
91 80 13 76 84 10 33 54 27 27 73 63 63 99 46 25 20 51 10 58 94 67 15 30 79 94 54 30 14 4 11 6 51 31 22 8 35 59 19 25 66 40 3 24 97 41 99 42 81 99 37 74 73 83 60 71 69 60 8 62 86 56 39 75
11 58 70 68 84 9 9 94 16 76 40 93 60 14 33 15 11 9 6 19 5 45 41 83 87 6 100 23 19 24 15 10 90 10 45 53 16 0 34 59 3 56 28 5 85 42 16 63 45 98 36 79 50 79 23 24 64 20 86 2 5 67 10 8
60 6 93 88 3 19 63 25 4 66 69 99 21 85 86 82 77 44 87 38 25 79 70 92 63 66 77 32 84 1 73 37 18 70 94 86 88 3 44 49 19 60 94 13 11 53 63 60 23 68 27 65 55 44 82 45 31 13 15 3 22 11 35 37
1 25 49 33 92 69 40 92 17 28 7 73 25 79 61 63 46 31 7 89 37 46 78 27 33 10 59 28 75 38 20 51 9 74 58 21 81 38 13 84 93 7 80 58 94 43 64 29 6 79 26 92 22 63 79 94 73 2 62 11 4 31 18 8
9 91 51 52 9 54 93 56 93 54 76 18 65 52 19 66 73 38 89 0 41 90 64 29 27 61 79 25 75 91 74 38 5 40 14 83 74 16 99 5 58 39 33 91 69 0 64 78 28 35 100 61 12 96 59 62 15 94 53 82 75 99 25 32
91 89 0 45 85 52 88 74 10 6 5 86 33 1 14 67 10 100 39 68 16 7 58 9 3 81 55 12 26 30 87 0 4 35 63 20 49 30 44 74 1 35 74 77 31 67 99 38 43 78 4 74 49 67 44 26 76 70 19 38 70 89 64 45
55 99 19 18 52 95 62 69 84 68 64 13 52 26 77 55 44 87 44 28 95 64 98 73 87 3 7 67 11 87 21 72 68 5 18 48 40 27 81 56 29 24 57 71 86 25 39 99 45 4 68 72 88 26 55 63 9 55 76 23 92 2 98 16
65 32 78 85 1 64 90 14 15 93 50 75 12 100 65 28 56 95 35 82 12 81 53 72 25 52 47 28 4 14 73 34 48 37 8 30 87 31 82 43 4 10 1 42 95 59 26 20 98 35 50 69 64 73 35 70 97 29 62 37 91 87 92 6
23 99 61 4 13 72 21 98 86 47 53 4 45 71 34 9 86 25 3 29 76 32 29 62 99 30 85 25 27 31 61 66 93 37 21 34 18 58 23 78 80 11 42 96 68 36 46 78 93 36 11 92 45 56 100 40 61 4 15 17 81 24 5 44
62 62 80 52 59 42 26 42 60 37 74 65 100 22 5 83 92 4 73 39 64 54 19 37 12 66 40 57 66 42 51 17 41 28 53 93 93 54 64 40 71 26 2 76 56 55 11 85 60 13 46 97 13 98 36 19 90 86 45 78 100 43 91 28
7 65 84 23 72 25 0 7 19 92 27 6 40 64 42 31 35 84 35 96 30 87 21 63 53 60 23 5 63 21 96 62 87 92 67 3 83 79 26 36 54 26 79 36 15 78 36 46 58 99 72 33 14 30 97 31 19 60 68 33 80 13 19 20
65 60 69 91 3 94 9 10 80 1 24 92 6 12 46 60 37 69 64 84 11 53 44 52 38 6 54 83 57 77 18 42 71 66 46 72 69 37 12 66 59 94 99 55 99 56 79 68 11 41 97 9 99 50 2 69 99 1 28 31 32 21 100 51
17 80 8 54 17 81 60 98 79 93 76 17 29 56 54 47 10 60 77 89 96 80 57 65 79 90 37 3 20 24 20 68 95 42 21 37 47 75 41 39 21 18 69 22 82 30 30 80 40 41 53 81 98 28 78 63 24 94 63 73 2 78 32 1
62 61 81 9 23 76 30 57 9 70 96 8 55 79 83 66 66 21 68 94 83 59 92 87 92 96 76 26 41 89 66 18 48 63 22 59 89 65 6 18 41 51 78 25 92 46 73 23 95 79 94 68 43 7 44 25 22 0 95 59 74 8 22 83
98 38 13 86 72 6 78 48 17 82 16 30 74 41 100 26 22 54 49 13 15 89 31 33 36 18 77 30 28 30 74 89 43 60 89 33 99 55 11 5 52 14 60 74 69 93 65 75 21 43 99 17 76 11 63 4 40 64 57 78 47 40 95 20
67 17 57 4 77 91 64 65 60 86 38 67 32 8 38 28 87 5 82 35 39 44 28 56 92 7 34 66 84 19 37 16 51 99 30 87 3 85 53 24 84 92 28 31 30 89 84 92 17 58 47 48 56 7 31 53 78 79 70 36 39 59 81 43
33 6 58 14 59 66 18 22 32 11 9 20 49 59 19 69 39 43 7 72 46 9 62 2 12 99 97 63 76 73 98 9 52 77 25 86 83 42 21 91 66 93 75 42 73 88 52 100 35 65 36 94 76 100 93 17 84 53 98 18 86 19 93 74
46 15 1 21 88 95 28 70 26 71 94 98 63 64 100 98 45 19 2 63 74 93 22 22 3 43 35 71 87 96 3 76 47 72 90 55 66 58 2 99 48 13 70 75 27 98 38 89 62 3 9 13 98 60 22 52 41 29 90 57 5 70 72 53
2 38 94 78 45 55 13 24 79 55 81 3 76 12 68 28 18 33 43 84 88 42 17 79 91 76 19 27 42 91 33 90 96 88 12 4 45 77 100 48 86 88 44 35 62 75 62 50 44 40 85 66 4 79 37 87 40 63 65 48 38 59 88 27
52 1 62 36 99 30 56 63 62 52 73 49 70 87 94 86 6 94 14 22 98 53 1 29 94 93 9 100 74 70 65 25 86 1 67 53 57 54 75 14 48 1 42 45 29 1 61 0 41 96 41 19 35 86 31 61 77 42 99 42 14 46 87 77
99 97 67 2 26 8 14 96 69 31 80 64 13 49 64 91 79 85 81 32 73 69 52 5 59 88 31 30 7 82 3 60 30 57 33 83 80 99 99 51 27 72 15 3 52 100 54 1 28 60 76 63 48 83 3 27 25 55 16 32 4 24 36 96
73 32 42 84 69 42 86 73 70 16 57 40 91 27 65 84 80 25 0 22 62 5 0 70 5 97 96 50 96 87 13 7 72 98 32 57 63 10 96 100 73 88 54 73 74 46 73 9 91 94 55 62 17 94 61 86 87 19 51 98 70 41 13 11
40 96 70 36 60 37 3 97 94 32 36 5 38 31 38 75 46 38 9 2 85 34 56 64 89 29 64 13 69 89 24 26 86 53 83 22 79 30 47 77 97 39 19 62 75 52 38 79 68 94 48 44 35 3 84 15 68 75 63 26 92 77 81 2
59 2 47 79 28 86 85 76 12 67 16 63 53 67 2 26 86 74 42 68 38 80 56 65 85 71 21 90 26 23 86 85 31 6 55 32 6 38 99 97 37 24 75 12 40 8 12 55 10 76 26 66 89 14 59 26 98 21 80 57 38 3 68 42
57 40 41 88 28 99 23 53 61 52 89 21 99 50 59 95 63 79 23 28 90 0 7 89 57 91 33 24 74 63 92 69 15 57 65 6 39 47 86 93 24 11 72 21 16 79 37 72 8 54 13 45 6 73 36 67 18 10 42 35 24 61 43 6
51 28 99 68 69 5 76 45 49 61 91 63 96 44 73 85 18 1 96 3 79 5 40 16 46 88 34 6 48 24 0 49 7 23 85 37 42 22 31 23 24 85 71 31 2 72 81 23 1 83 7 86 9 88 14 22 21 90 5 31 91 8 95 12
14 36 49 55 81 36 5 64 53 76 76 39 82 32 65 85 3 22 37 28 91 27 77 67 6 83 90 36 88 44 24 36 75 44 60 26 67 32 96 9 1 66 74 3 10 55 90 1 92 1 85 71 20 37 11 83 31 83 52 0 70 41 96 9
29 78 11 90 7 100 71 31 22 16 36 80 42 57 6 78 13 6 49 11 42 36 57 38 38 3 50 99 32 79 61 21 53 9 33 26 64 22 11 41 99 78 66 20 94 75 35 12 37 75 34 43 62 21 99 32 75 89 13 67 90 99 3 23
50 45 86 10 37 41 18 44 75 49 50 88 82 1 15 47 31 71 27 7 7 78 40 70 74 91 56 21 56 72 99 23 45 12 21 47 89 2 11 13 81 36 90 6 62 69 1 63 42 10 68 62 27 58 54 49 37 8 37 89 95 85 27 21
14 5 34 9 81 38 100 67 26 77 66 78 44 55 76 85 73 88 58 58 91 19 52 30 52 63 79 29 24 24 98 77 80 80 63 9 61 1 0 76 56 18 49 0 63 61 2 1 58 4 10 64 75 2 8 77 61 70 70 42 94 5 6 61
41 4 31 3 96 10 52 83 20 30 29 70 38 94 50 93 78 28 52 1 61 41 39 65 50 57 35 50 13 74 62 40 22 25 26 6 62 79 30 35 39 1 34 64 0 8 85 94 18 18 59 89 30 4 25 74 38 17 13 86 100 73 83 39
59 53 38 32 100 59 54 32 88 84 14 42 71 48 38 2 15 69 98 85 75 70 6 36 83 74 22 63 23 91 95 83 30 50 98 82 88 1 37 45 65 8 97 81 21 38 94 100 2 47 11 100 77 94 21 64 55 84 79 95 40 11 40 73
81 77 87 16 42 14 27 66 2 68 31 65 24 33 29 73 80 14 66 6 58 83 78 92 1 51 83 39 36 85 37 53 73 52 16 6 77 91 12 20 100 33 12 39 8 40 77 38 66 0 25 73 25 40 31 25 38 73 5 37 66 49 58 97
47 62 53 100 43 38 38 51 3 33 35 7 17 81 18 47 16 37 85 48 100 55 77 39 26 87 7 68 69 98 22 10 46 1 80 30 75 19 71 74 72 30 21 26 16 69 97 90 46 86 41 51 67 79 91 74 67 78 82 20 83 87 34 75
68 94 2 41 34 94 51 15 44 54 14 38 24 14 95 59 72 84 8 16 16 92 57 68 14 14 8 13 3 14 57 4 40 88 93 79 11 61 96 20 10 51 15 28 9 40 49 59 20 47 72 4 13 24 52 34 1 77 87 18 62 1 98 7
76 78 25 76 45 70 52 30 6 84 21 44 28 7 40 99 7 70 42 42 71 92 62 76 3 66 31 7 69 86 56 94 25 46 47 46 20 52 32 77 45 39 81 72 13 56 56 84 19 15 87 10 95 61 16 30 82 5 19 30 70 82 60 87
18 76 73 70 77 24 47 10 98 24 56 41 4 44 14 85 39 70 4 87 16 62 59 20 29 59 86 4 26 76 28 62 58 98 61 91 11 71 79 24 69 94 6 19 7 62 65 48 70 24 82 86 44 90 14 12 35 61 61 85 49 79 67 36
62 32 43 77 76 74 15 87 63 1 5 27 55 47 54 98 82 86 60 66 8 91 62 68 90 51 47 55 86 76 88 100 81 57 41 55 84 35 67 61 33 16 49 58 27 42 98 6 75 5 23 92 36 63 6 1 72 90 100 53 51 19 87 80
77 52 26 92 100 32 21 68 66 61 42 23 95 74 3 34 53 29 73 97 64 90 24 79 16 24 32 89 55 46 85 48 5 88 97 43 38 76 11 34 93 78 60 24 4 85 91 46 54 20 34 67 17 93 86 93 96 52 4 83 78 92 42 79
42 65 19 31 20 37 65 83 33 54 71 74 79 70 55 28 95 65 68 39 55 34 79 73 99 98 46 59 46 38 65 99 15 24 65 40 45 51 73 72 63 17 36 94 75 55 2 32 53 47 97 46 50 100 98 91 51 51 14 10 4 69 7 33
44 51 21 20 37 49 61 95 48 22 88 88 24 53 40 31 31 30 6 41 77 100 71 17 13 92 68 53 15 10 73 57 49 11 77 6 7 77 89 11 94 81 69 57 95 82 58 91 41 46 30 97 45 15 93 38 67 25 22 62 91 89 88 95
